"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"Armenia","ARM","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.188555401528096","0.0665938114123568","0.608291636986276","1.72442275716256","1.10020924585916","3.16805363549908","12.2707797402698","6.61258080861414","5.45043315573561","3.29806741743693","4.65949974895044","4.37657009672654","6.90990201303095","5.96010687349519","7.30731450469503","7.25233231640274","8.09234920917782","8.78869421378729","5.7160373406455","6.44066805582743","4.67672759828402","3.11193185351156","3.50211415457343","1.74473701796819","3.16536727816995","2.19257337687685","2.14204783415544","0.736345856475298","0.463408850763634","2.64014282794454","4.99991586140552","2.39959276465582","0.506878336560983","",
"American Samoa","ASM","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","2.83843838103885","-7.83728072020529","7.755736541516","14.7978300989878","14.9944217181108","13.8184245660881","2.70465200144248","2.07337079828266","6.33193024654239","7.59503124144283","11.1271275119055","8.00975899601179","9.47053223431003","12.6603432002104","10.8642809408758","3.74155417319057","2.69431476667823","3.96570521176497","5.11080115911358","2.84946119279263","3.12414899089231","2.88356475945282","6.1986568970332","10.7107628709911","16.6117778808366","10.345363435673","12.6796769914726","10.1893673033827","10.8186629996336","22.1475235171357","23.2994751710531","9.85935759677714","6.05699272043589","7.21860114712015","5.4088284644018","9.14709758740785","7.00759321793992","3.35554163274444","7.93223201859466","6.54079848427652","9.85575663347108","12.1775193572219","7.75630247071163","6.82766026835143","17.8854599675431","16.3832463643885","14.6092927494913","11.1314252318887","",
"Australia","AUS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","2.15758926783258","2.55092738198596","2.0223624546334","0.211253225749719","1.49038753415601","0.460821395481193","0.995456770964498","1.03255297649461","1.41315027411751","1.10292554998095","1.24248804464782","1.32459515764473","1.1765570134122","1.68482501982837","0.221032589176351","1.16035166785059","2.93899992450383","2.73578890297808","3.58468177779407","2.67203599172376","2.7122110003886","0.800225253247321","1.51600150077427","1.69960473993569","1.37918511879287","3.59858176504927","1.13541742026476","1.85369309475488","1.89768756641747","0.566396956795571","3.57229745403377","2.81762721403267","3.69701188608667","1.9178050221833","6.96956991636737","-3.60113772652235","4.0750646338694","5.18803286061474","4.26757732505596","3.10519028312049","3.08482804330762","4.67434620832808","3.70774989384992","3.43950309398958","4.28599049307814","3.456117831131","3.54660341826144","3.62158795648508","4.23450805251819","2.77077560426989","1.34826011276187","2.01542405903096","4.05215286724898","2.03614704389564","3.03883928325354","",
"Austria","AUT","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.735659453118736","0.802370661743367","0.661714941530297","0.546805321890526","0.505114355750835","0.198259244469377","0.213195512496884","0.188552238274487","0.230370203350369","0.25449540792021","0.292766483769153","0.462886558734019","0.292861107675323","0.300841351781652","0.170173666162345","0.244762996696924","0.18591399244294","0.319764480092267","0.335368714298779","0.438950266827535","0.393820997085781","0.207956112477992","0.764493296897433","0.593303914874108","1.02389456006068","0.760156006172297","1.83236524365315","1.26058669809025","2.1061851136777","1.37439937408037","4.33323688730786","2.89572243102078","0.0650010498093938","2.37557550248335","1.0640170021225","25.8307026071969","3.14473468828869","17.8058113461032","1.46799597032563","3.58137196898673","-5.64539670207833","5.35812778038962","1.2830027920872","-0.302633479129545","0.389557041234778","-1.80409511056007","-7.23989904197038","3.38180275607348","-6.15119207172195","-2.85255617561831","-2.76332070661681","3.95409878611296","3.0221599256451","0.566112370322707","2.55351579610657","",
"Azerbaijan","AZE","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000636783439490446","1.84387243127836","13.6534869926891","19.7473805562834","28.1356900500269","23.0067972039761","11.1392558729835","2.46437455007312","14.3593922707314","32.4654989629361","55.0728766554257","54.3650509070362","33.7957978256418","21.380140470442","13.9011034961161","8.1611083168233","6.54746236391725","6.337255132933","6.80050011965746","7.59651867931835","3.53211598676051","5.88846176710651","7.62606837682972","11.8828171505465","7.01669598350389","2.97797589143235","3.12183056112494","1.18790387182911","-3.11473447263613","-5.67773710614177","0.349083720733803","0.311206693209432","",
"Burundi","BDI","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.0411976025349473","","0.166123341081897","0.144575372386071","0.0637194505231799","0.0760119085323367","0.0178407057679777","-0.0456591352768567","0.145847710227366","-0.0383388214646282","0.500148583999594","1.14339178711724","0.0888255291150346","0.280720856762503","0.120549786351135","0.046832716873145","0.126820029714969","0.120879772464207","0.110552499276144","0.0509215013186548","0.110894210226116","0.0764520532874518","0.0554078910909431","0.0504648856980533","0.000427861408178981","0.19810737848951","","","","-0.0588051848971754","1.34215244308902","-0.0013048564735641","","","0.00488285714415741","0.0523404213217611","0.00248110542789525","0.036885807330262","0.237816296916251","0.0196229518082158","0.0384119130803942","0.150057243665302","0.0259911934949934","4.7612156740524","3.38973967159169","0.264702987630016","0.00210472726474442","2.30701019619549","0.228727114717487","1.05451097508345","0.656677740998658","0.650589004531073","0.625576918322977","0.990959506801914","1.08105925624791","",
"Belgium","BEL","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.17575711437835","1.43519835301943","1.03737177455435","1.50595465286725","2.02915856675675","1.45345054898808","1.22590690244984","1.53902879649781","1.41812272871722","0.971564769653163","1.21799917270847","1.32383247921808","1.59852890452747","1.47928113384372","0.467153203211123","1.21886073677275","0.608121458920649","1.57631071531358","3.2116443541361","4.27489029065365","3.91889227088431","4.44753957098212","4.80693439303708","4.78369263919673","3.47657482650626","3.71102444734668","5.03718760952012","4.74788988025515","8.77679407696031","46.3484571485071","37.4753122979087","37.2564694834172","7.01242443993657","10.8648744877518","12.0521106747569","8.72717720186463","14.4078713936675","20.5026740062328","36.8029204549975","15.948905674901","26.0596407490286","31.0366884311298","2.36956900950954","-5.65561784857252","-2.82643623555084","-4.23261410354123","12.1319420227113","-7.4442379017663","-7.66649538713467","-1.97252997818915","-5.69020542304612","5.6774240968721","2.22243107053374","-0.652181403274143","-6.1601989579997","",
"Benin","BEN","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","2.00822645391888","0.835638702567895","1.16978485053446","0.69392665099164","-0.422446550980961","0.279190960980148","0.351140007882187","0.416775214145626","0.0811072679807101","0.300788216101374","0.307173113226367","0.161898100527333","-0.000960153628916556","0.000958313376674838","0.00108861307898807","-0.00860656969427103","0.0823290421830946","0.00640035953471579","-1.3369598677605","-0.0744505328917815","-0.150760018353931","0.0198255555852336","0.0562914420956269","-0.951216875624251","-0.444751623578263","-0.356668640063887","-0.620945814843515","0.537109663360586","0.46002921041369","0.253298446675962","-0.363490759310418","0.456588183737808","-0.462423415216639","0.198870349303422","-0.658688596039682","-0.133820369489742","-0.175764667500161","1.70386973478894","0.492562990177947","-0.193121764606275","0.561144747750256","1.50844050539908","2.52705777310103","2.87863747120321","3.054209933397","1.31501182124746","1.11488130998834","1.58170495191393","1.36073573251591","1.51620780888962","1.10934414138144","1.95608661099463","2.15770537478617","2.25158090881957","2.5276563137227","",
"Burkina Faso","BFA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.0872592223192629","0.207292045309092","-0.120982616248443","0.652070590257185","0.355462796856599","0.0319158204163534","0.209923281237794","0.439346764363786","0.0786129545404523","0.0852168438420259","0.0010369572130349","0.136836472138513","0.111145937076363","0.123728455376364","0.114392946601086","-0.092109898028705","0.154200993096417","0.0561220518817235","0.141817377437063","0.216777278252004","0.0148324858775218","0.0181815538151598","0.0927415899786328","0.0993387646784723","0.969328378478066","0.412551201629083","0.627288328664118","0.398984078044402","0.157122759480677","0.233833721885331","0.778458188099508","0.196436710369704","0.414815789165315","0.614299394603336","0.263190384062024","0.848145874654018","1.28064578676022","0.284717939080865","0.351169723487995","0.599468939611006","0.384492219825665","1.19074493368624","2.62145990530181","3.64766773141753","2.56255154786841","1.95992715697747","3.04380349897538","0.0182370342122821","1.68919942943091","1.0164787373679","-0.557279533533573","-0.405926078113797","3.59640793567206","0.544129932348491","0.358681465803854","",
"Bangladesh","BGD","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","0.00143124174703601","0.0289363084432292","0.0175824730598327","0.00793554956015196","0.0535725925115662","0.072322992647562","0.0579742131990397","-0.0514600239396866","0.0469179450068916","0.0264695357833656","0.0375700405927019","0.0022941532029319","-0.00292412703814179","-0.0298943959229265","0.0111899311751012","0.0131907256034205","0.00691614475605439","0.000861339473035719","0.0102498457488283","0.00449146424413688","0.0117375764038404","0.0423616549795556","0.033012230974896","0.00499837818821925","0.0291349551912919","0.288896567530213","0.380236166897954","0.350304290993083","0.525362089236087","0.145443904569924","0.0955793676464671","0.44596078329809","0.689472335587339","1.17065167448603","0.635863899506714","0.817756922700044","1.4496579161576","0.879517142536145","1.06896766308322","0.983399364184761","1.18850391920183","1.73532012481503","1.46870305074204","1.4507824552936","0.879528340271998","0.616341784631384","0.75354913412869","0.543244141585063","0.407859894856915","0.414118154040593","0.347960024540439","0.335721505298968","0.283870773350074","",
"Bulgaria","BGR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.0193872740170872","0.732755490051584","0.482396165338645","0.369274004683841","1.08556385083714","0.476002812624199","0.886541779009016","4.46089004740716","3.57471417993882","6.00412287198388","7.56080761987916","5.73162685921139","5.51519461491359","9.91625852839807","11.7462386509689","13.7204790059911","22.9038783511231","31.2286245169024","18.8997638100665","7.4901573261348","3.63569636783254","3.64730034700454","3.29319904868212","3.56335772880844","1.91587739023798","4.37575066215901","2.75996039584459","3.39254658352441","2.73817844158842","3.24233477901203","3.97434259753147","2.52884122158723","5.24661564677497","5.05888344751487","3.1312025090285","",
"Bahrain","BHR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","0.446702735531357","0.0105548301578762","0.120097431715756","0.202944975766774","0.0326787481275168","1.01100677615995","5.35656567344325","-11.9649880051652","0.105246886154457","0.686479041247503","1.50918966400111","3.16810320605003","2.44028419926397","-0.919539657022421","-0.930904199184928","5.27513576463716","4.11671285346058","1.90778894252364","11.8008263719943","16.0788531376459","-4.65076878821328","3.28947938001025","6.473839057552","29.5200728353759","4.56109666228573","2.55221911292717","6.02696018271828","4.01154558234918","0.895243944446186","2.26180894388216","4.66554367760963","6.58021002500264","6.56659445840223","15.7508650085886","8.08243218951671","6.97757782740497","1.12105291032725","0.581105356633959","2.61026038592024","4.83265436536461","11.0211306090707","4.36728984042946","0.199529633421541","0.718174283238518","3.83300891199591","4.18079308703845","2.32837980010521","2.84973228101032","4.3566259787756","4.20018456310523","15.6428756083644","5.73694505846498","",
"Bahamas, The","BHS","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","14.8878591102873","9.53261246948029","15.3037739042139","15.2407214189894","22.6818469323213","2.94867492452197","2.27378912941909","4.4039270687237","-0.132148005766458","0.842252952952013","0.307047105519359","2.41149667017175","0.17740606982196","-0.346260387811634","-0.240066630738327","-1.30133155088256","-0.533872598584429","0.397936639570252","1.30238830334646","0.829523187459177","-0.536955148452306","-0.0417850576633796","0.00964940495336121","0.882923673997413","0.72414851181344","3.11752697579469","2.43280687170961","3.31629913649887","2.1497917526437","1.94303131104509","3.09850714482936","1.23072964943982","1.72038337334312","2.14428489451629","3.02143829739302","5.72797116772737","6.94760136713467","6.71809341196458","8.17172902365571","6.65159948547179","8.63699216304667","6.61957509346653","4.90812842804373","3.64907926264642","2.25581446274834","0.642663417838075","3.28594665732394","2.4470958481014","3.83334911094036","3.63206527371394","4.19368341635396","3.18239411083404","3.82040434055862","2.11151935376225","1.51932088638775","",
"Bosnia and Herzegovina","BIH","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.62108640132628","3.7723201862043","2.62359146003394","2.04280429156892","3.97979747748747","4.49216828974651","8.75886067110945","5.55844401745043","6.57577358932059","11.6737641903939","5.25748627826678","0.786371182353609","2.5840244914247","2.52952738058176","2.27539881306156","1.72337931811156","2.93590253684149","2.33529310215055","1.82975695066219","2.77975922538248","2.93781298692857","2.18661375097898","2.38939027026416","3.24230818475028","3.7882728069108","4.0920266922729","3.39024835333872","",
"Belarus","BLR","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0413228260869565","0.10814083248731","0.0703214382060361","0.105205275981648","0.720667909896663","2.48860300411635","1.33490888841733","3.65778714528179","0.932726194574","0.775405864952368","1.69305705420781","0.963790820679998","0.707817258030317","1.01489264466989","0.966130137383779","3.99176494489288","3.60135661387402","3.68858496262614","2.43465600372626","6.48031997656593","2.22818019245943","2.97388136295762","2.36255232890544","2.92676775504253","2.61275643208459","2.33218919527708","2.37627120733619","1.976861708457","2.27010267778425","1.76640687852003","2.17745011943276","2.74854001098901","2.28598440253164","",
"Belize","BLZ","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","13.2921148856389","5.65385964534686","","","","","","","1.46735143066764","-0.0329380764163373","","-0.767018216682646","","","-1.27432409161357","1.28785241907414","1.47672552166934","1.84586364861223","3.32186498991577","3.79759723070658","3.14585666222443","2.27927065350209","2.24221321392302","1.22298930090409","1.99128573612597","2.57149410220803","1.94981037564896","1.36954750688798","1.89979624281656","5.86883406193407","2.59763309185999","5.21949933984009","2.04686311047792","-0.83504705917142","7.9628629551609","8.6080583090955","6.84256959940517","8.22731936335606","9.75973413898317","6.44782371601601","5.51460930694585","5.20581667105349","10.1300443506209","4.53263160783493","6.5987393918196","2.69569808214426","1.46157075571746","1.40473162686238","5.33885311944147","3.94384011758557","3.72214070775569","5.16738739330779","4.95003696669658","0.525413666914349","4.00992513639046","",
"Bermuda","BMU","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.18315877479306","3.28036622557932","1.81985920606612","1.92229282122763","1.13572050190152","0.137152331538839","0.308131445530601","18.543033953419","0.897674181658031","-1.43505859375","9.12004716705005","2.45744472252847","-1.06291792617825","3.35684080299419","-4.08488216132165","0.746514450097399","0.849151218045336","-0.0534057831746824","-2.15032691390736","-1.06108315938513","-4.03383539732898","1.32046326053902","0.0591344675296509","6.9187294841684","0.681418926611757","0.0748475167550859","1.75782259401686","1.27620852105354","",
"Bolivia","BOL","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","1.94335638811455","0.173417323386601","1.28854948367524","0.364221264636752","2.10608273449769","2.56152784404797","-0.296487826293742","-0.0371812142890324","0.305995851174171","0.791615859291282","1.03581732713758","1.2848804529911","0.555940247843575","0.129088014012181","0.113461691106106","0.185967745899762","0.252564614775659","0.876273748832527","-0.219679242270933","-0.517390530792772","0.558798940852009","0.973188205098959","1.64957769476396","2.15878792325071","2.17681238557843","5.847960416432","6.40939922529255","9.21807040100919","11.1715280663643","12.196646241927","8.76830997312938","8.66860569359696","8.55789350643914","2.442343967183","0.745772608696722","-2.49886824544741","2.45168756123775","2.79185385749299","3.07261074755318","2.43967814560444","3.16542867647895","3.58442251378885","3.9135501461408","5.7066221190291","1.98982485629696","1.68072787961335","0.988080149462259","1.55130384811576","0.624547731622922","-0.44160551411852","-2.66931283946252","1.21888494970059","0.0122391923945909","0.458812480265399","0.652112801170427","",
"Brazil","BRA","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","0.925399503632341","0.918767247020645","0.787030229370392","1.41245107614379","1.10014598451496","1.00771220853274","1.0152188208109","1.03944503129257","1.00160453389634","1.09289763404408","0.804992588829738","0.976686740403903","1.07255754578395","0.848375851273491","0.846341838863818","0.683327514048415","0.134512965266612","0.412991260987785","0.910738734536583","0.273855965905703","0.253118795948323","0.321941120989948","0.627993785794032","0.350804998676963","0.584730926619457","0.631585790960148","1.47596541133615","2.1504523942889","3.34088713373843","4.73376982673849","5.0339171410898","4.14759326073982","3.25358063263725","1.81340059419325","2.71353208011572","1.73389357182998","1.753125434984","3.19082655934052","2.99060892561747","1.88848240446291","3.73001226987179","3.91517954138648","3.75496210868766","3.04150922966082","3.57135261310663","3.59214973121732","4.13737853830264","3.33826028420938","4.07858861807831","3.69267330426814","2.59263784624068","2.77979074096507","3.86803201499441","2.86383330702497","3.38960802616211","",
"Barbados","BRB","Foreign direct investment, net inflows (% of GDP)","BX.KLT.DINV.WD.GD.ZS","","","","","","","","","","","6.5390089166582","8.38005924453555","8.95534812995905","2.15912383123439","0.768970151341686","1.11620867625425","1.58231743407684","0.992531437393942","1.62547745309191","4.52076334272788","2.89445432220039","3.3476791610888","3.01995706962836","1.30661685438455","2.67282392026578","0.344084832451499","0.500725184709284","0.416576137689615","1.43314278511253","0.432814010713655","0.557283807402607","0.367464175938115","0.738375063873275","0.455674015101952","0.601949040905939","2.87796552313736","0.670002532391207","1.12886960476149","1.03513021371689","1.61051383944511","2.40879045285177","2.99574106858733","7.35049907613069","5.75483061520486","6.62895921033532","10.2123680027307","8.11575176366603","10.1887985471991","12.8407137023166","7.970079027098","7.49770509942005","8.11486529224277","9.16515225346744","1.83669980165651","13.4093775773811","12.083324294887","9.82448659013076","1.60970470892023","4.02530011079732","3.49521864375147","4.84737518609963","4.01400677589932","2.90490784179872","3.11355691690029","4.04185101459713","",
